,Et,time
0,0.0,0.0
1,6.7742637695896775e-245,0.000164573
2,1.536671134386204e-268,0.000329146
3,1.8987642245421475e-218,0.000493719
4,8.21987979681895e-224,0.000658292
5,1.805551680537609e-222,0.000822865
6,1.2194159242767688e-215,0.000987438
7,1.2236443239179452e-214,0.001152011
8,9.284745153683328e-217,0.001316584
9,7.504502475102326e-216,0.001481157
10,5.089589968259485e-215,0.00164573
11,1.5009606019135842e-212,0.001810303
12,3.511926135490672e-215,0.001974876
13,2.2828871854233872e-212,0.002139449
14,1.2302483189455725e-212,0.002304022
15,6.421781333744807e-213,0.002468595
16,2.0976633501074656e-213,0.002633168
17,6.929561297546482e-214,0.002797741
18,8.537820047449873e-214,0.002962314
19,9.018322707640683e-213,0.003126887
20,3.108083270088217e-200,0.00329146
21,2.1298012027559708e-196,0.003456033
22,1.9285779019110744e-195,0.003620606
23,1.6366955473205534e-194,0.003785179
24,1.3363499401228654e-193,0.003949752
25,1.616800664278445e-192,0.004114325
26,6.503366247788216e-192,0.004278898
27,6.244142841082267e-191,0.004443471
28,1.444269515630045e-190,0.004608044
29,1.2552950722098065e-190,0.004772617
30,7.870492164669455e-190,0.00493719
31,2.1165052143625698e-186,0.005101763
32,8.167886167370645e-185,0.005266336
33,1.4486165985921835e-184,0.005430909
34,1.5103649551348372e-183,0.005595482
35,2.2898094640171636e-183,0.005760055
36,3.5707963720032764e-197,0.005924628
37,4.0477899639669627e-196,0.006089201
38,1.664827684871089e-197,0.006253774
39,9.845613842945492e-197,0.006418347
40,1.3635323642738415e-196,0.00658292
41,2.1593908024360337e-195,0.006747493
42,5.58967365017931e-197,0.006912066
43,2.959592258726751e-193,0.007076639
44,4.77740600515052e-192,0.007241212
45,1.2012870279659233e-189,0.007405785
46,1.4980871133915303e-188,0.007570358
47,6.628223419177254e-188,0.007734931
48,2.3415978352432043e-187,0.007899504
49,2.4358692085623893e-188,0.0080640769999999
50,7.13429209510105e-188,0.0082286499999999
51,9.737897090577884e-188,0.008393223
52,4.853242270044415e-190,0.0085577959999999
53,2.144168544595228e-191,0.0087223689999999
54,3.519677855648433e-197,0.008886942
55,3.686741653674091e-194,0.009051515
56,1.6345051682829754e-194,0.0092160879999999
57,6.072103821091377e-199,0.009380661
58,1.683564252523958e-200,0.009545234
59,3.65342887472857e-200,0.0097098069999999
60,3.0901789422168685e-201,0.0098743799999999
61,7.374277974949573e-201,0.010038953
62,1.4113981802346233e-200,0.010203526
63,2.4976644809369565e-200,0.010368099
64,3.1344547588654514e-200,0.010532672
65,2.3858612592862572e-200,0.010697245
66,1.7310785538678293e-200,0.010861818
67,1.969575669280387e-200,0.011026391
68,2.2085762434308133e-200,0.011190964
69,2.4566993826209418e-200,0.011355537
