,Et,time
0,0.0,0.0
1,0.0,0.0011582283337459478
2,3.282166274100623e-158,0.0023164566674918957
3,1.449158179161791e-147,0.0034746850012372646
4,2.1622115997742111e-134,0.004632913334983213
5,1.1876174027074903e-130,0.00579114166872974
6,9.624864708445344e-128,0.006949370002475689
7,1.265709966672304e-130,0.008107598336221636
8,1.4194008372095296e-125,0.009265826669967583
9,1.7715042866670662e-124,0.010424055003713533
10,4.6328245673610445e-120,0.01158228333745948
11,2.8007690436487147e-121,0.012740511671205428
12,3.276751797495585e-123,0.013898740004951378
13,1.1834126402250666e-123,0.015056968338697324
14,7.523377155702244e-121,0.016215196672443272
15,2.3389549402546406e-118,0.01737342500618922
16,1.7776145250008508e-116,0.018531653339935165
17,8.776006001263922e-117,0.019689881673681117
18,9.164490348467843e-115,0.020848110007427065
19,1.9134443952590756e-113,0.02200633834117301
20,4.38448972450215e-112,0.02316456667491896
21,1.0759481542103096e-108,0.02432279500866491
22,8.696632695091543e-107,0.025481023342410855
23,4.270304826813336e-106,0.026639251676156803
24,1.7370746456474573e-105,0.027797480009902755
25,6.2009963735087035e-105,0.0289557083436487
26,2.706975143548674e-105,0.030113936677394648
27,1.5379389959391473e-104,0.03127216501114059
28,8.459909854771248e-104,0.032430393344886545
29,2.844898743093405e-103,0.033588621678632496
30,5.226840155143079e-103,0.03474685001237844
31,5.594622897842729e-103,0.035905078346124386
32,2.6157311527563484e-103,0.03706330667987033
33,8.532518091033925e-104,0.03822153501361628
34,1.7235987367254218e-106,0.039379763347362234
35,1.747712037098966e-105,0.04053799168110818
36,1.4326598963310506e-104,0.04169622001485413
37,2.0246977126321377e-103,0.042854448348600076
38,1.0800183987085521e-102,0.04401267668234602
39,5.265348842696089e-102,0.04517090501609197
40,2.0751352978178747e-101,0.04632913334983792
41,3.579851274094932e-101,0.04748736168358329
42,6.083083131812138e-101,0.04864559001732924
43,1.5272910730642365e-100,0.04980381835107518
44,3.356534612025955e-100,0.050962046684821134
45,6.451978854415961e-100,0.05212027501856708
