,Et,time
0,0.0,0.0
1,2.04663066432836e-252,0.000104728
2,6.0741343916848665e-279,0.000209456
3,2.1153699359769324e-234,0.000314184
4,3.7679234473236953e-227,0.000418912
5,2.2588187410609693e-237,0.00052364
6,4.3328573879725365e-225,0.000628368
7,1.03275110014327e-236,0.000733096
8,4.911179769062465e-221,0.000837824
9,1.3494335359234232e-221,0.000942552
10,1.1076882533739038e-221,0.00104728
11,9.78876475831364e-222,0.001152008
12,7.007001370788148e-221,0.001256736
13,1.551662745560227e-212,0.001361464
14,2.4813379114428126e-212,0.001466192
15,7.982529917035093e-213,0.00157092
16,1.8172332874291372e-213,0.001675648
17,4.948233545303686e-214,0.001780376
18,1.7391420786235218e-214,0.001885104
19,3.941546833872415e-214,0.001989832
20,1.7423257337258572e-215,0.00209456
21,5.089287030650826e-216,0.002199288
22,4.06802765260964e-208,0.002304016
23,5.141404869909339e-208,0.002408744
24,1.6573834290286262e-201,0.002513472
25,3.2887198147441893e-199,0.0026182
26,3.4021791442710485e-198,0.002722928
27,2.8386444212094185e-197,0.002827656
28,1.1710656587493898e-196,0.002932384
29,1.0743775764953279e-195,0.003037112
30,9.28138164103873e-197,0.00314184
31,7.255161175023125e-197,0.003246568
32,1.5886235273049997e-194,0.003351296
33,8.787396040689245e-194,0.003456024
34,8.158406283984356e-192,0.003560752
35,1.8719013329145443e-192,0.00366548
36,4.836560094947831e-188,0.003770208
37,2.991896989499434e-188,0.003874936
38,8.297053189608853e-189,0.003979664
39,1.3118756365938164e-189,0.004084392
40,1.4105512139693642e-211,0.00418912
41,1.2890221025616502e-206,0.004293848
42,1.8730221488877118e-210,0.004398576
43,2.569029830375437e-210,0.004503304
44,1.201119962993927e-213,0.004608032
45,7.000106293808592e-207,0.00471276
46,1.26936450421861e-202,0.004817488
47,4.13615943627949e-203,0.004922216
48,4.774778340764142e-203,0.005026944
49,4.739449255699377e-207,0.005131672
50,6.140139927883237e-207,0.0052364
51,7.535163958685107e-207,0.005341128
52,8.92144402805817e-207,0.005445856
53,1.0294553742242888e-206,0.005550584
54,1.1660753953152491e-206,0.005655312
