,mass_fraction,time
0,0.0,0.0
1,2.135487879712028e-257,7.68006e-05
2,9.344153670888631e-250,0.0001536012
3,4.576836104079974e-273,0.0002304018
4,1.166350919863286e-248,0.0003072024
5,3.486022480241524e-259,0.000384003
6,3.377601608981561e-245,0.0004608036
7,8.580644944791877e-251,0.0005376042
8,1.84269306014575e-252,0.0006144048
9,5.685979150738207e-252,0.0006912054
10,2.24044545275356e-256,0.000768006
11,3.89433825723686e-232,0.0008448066
12,2.2542299874983693e-235,0.0009216072
13,2.083861335047103e-247,0.0009984077999999
14,4.357439747702187e-235,0.0010752084
15,3.1423814928219773e-252,0.001152009
16,7.629155665083477e-243,0.0012288096
17,1.577494836727594e-242,0.0013056102
18,9.435766308036943e-237,0.0013824108
19,5.364948907598249e-233,0.0014592114
20,2.806403859855571e-218,0.001536012
21,9.171693910262438e-217,0.0016128126
22,5.077358556741905e-217,0.0016896132
23,1.6663621489550442e-232,0.0017664138
24,1.0751792763851699e-231,0.0018432144
25,4.5206703843945107e-231,0.001920015
26,2.857214868172638e-214,0.0019968156
27,1.597080315648367e-213,0.0020736162
28,7.627881835385806e-211,0.0021504168
29,2.505615961496538e-209,0.0022272174
30,4.736664891964232e-209,0.002304018
31,4.8187684737675134e-210,0.0023808186
32,3.527932869461607e-209,0.0024576192
33,8.543990890780925e-210,0.0025344198
34,1.2355502249368969e-221,0.0026112204
35,5.284357918664161e-204,0.002688021
36,3.9496951804035703e-205,0.0027648216
37,2.825077482970023e-206,0.0028416222
38,2.787939891950913e-206,0.0029184228
39,5.377566933983462e-209,0.0029952234
40,1.017405044504287e-208,0.003072024
41,1.673151658365185e-208,0.0031488246
42,3.197646492953648e-208,0.0032256252
43,4.848080806266708e-208,0.0033024258
44,9.518625391336734e-205,0.0033792264
45,1.7058612917212229e-203,0.003456027
46,2.456588785190728e-203,0.0035328276
47,3.771722387092992e-203,0.0036096282
48,4.7819531758679556e-203,0.0036864288
49,2.5133123214789247e-203,0.0037632294
50,3.586549740547336e-202,0.00384003
51,1.179560153603737e-201,0.0039168306
52,1.0950069030485711e-205,0.0039936312
53,1.037767069927011e-208,0.0040704318
54,2.66180361197591e-197,0.0041472324
55,2.2920370201589678e-201,0.004224033
56,1.518744058287081e-202,0.0043008336
57,2.2691082193920438e-203,0.0043776342
58,5.631537026083301e-204,0.0044544348
59,1.4612845227145351e-204,0.0045312354
60,2.868470938539583e-205,0.004608036
61,1.499012530199362e-206,0.0046848366
62,1.2537928023683829e-208,0.0047616372
63,8.024435126520183e-209,0.0048384378
64,2.406780319652019e-209,0.0049152384
65,2.7648296743220114e-209,0.004992039
66,7.645647411814964e-209,0.0050688396
67,2.050800245421722e-208,0.0051456402
68,4.739270007960201e-208,0.0052224408
69,4.584286731049263e-208,0.0052992414
70,1.318409719375086e-207,0.005376042
71,5.267394882801461e-193,0.0054528426
72,6.092748225399534e-190,0.0055296432
73,2.8452599138483424e-195,0.0056064438
74,6.911785924498628e-203,0.0056832444
75,3.54808449574442e-202,0.005760045
76,6.034622251620194e-205,0.0058368456
77,2.037619176219889e-201,0.0059136462
78,5.878890271879521e-201,0.0059904468
79,1.521240863782149e-199,0.0060672474
80,9.946063003266146e-208,0.006144048
81,2.7086161536079448e-207,0.0062208486
82,7.11102383616591e-207,0.0062976492
83,1.743463850920961e-206,0.0063744498
84,4.1601767741851937e-206,0.0064512504
85,9.819756048466105e-206,0.006528051
86,2.389855017670352e-205,0.0066048516
87,5.939580662383795e-205,0.0066816522
88,7.440565317580317e-201,0.0067584528
89,8.648272733044588e-201,0.0068352534
90,2.582891309560283e-201,0.006912054
91,1.8091830173598557e-203,0.0069888546
92,4.0367931394962706e-203,0.0070656552
93,8.579388025090774e-203,0.0071424558
94,1.706160754695807e-202,0.0072192564
95,3.660880949487583e-202,0.007296057
96,8.086258956797886e-202,0.0073728576
97,1.764110887854004e-201,0.0074496582
98,3.684897780622611e-201,0.0075264588
99,7.164415317821621e-201,0.0076032594
100,1.355673390204312e-179,0.00768006
101,4.64852570334183e-179,0.0077568606
102,3.021714827052892e-176,0.0078336612
103,6.927910645870188e-181,0.0079104617999999
104,1.2273147564241879e-190,0.0079872623999999
105,6.30813224063949e-189,0.008064063
106,7.28980785046139e-175,0.0081408635999999
107,5.2074850733911253e-197,0.0082176641999999
108,4.9253744575464495e-177,0.0082944648
109,3.661347231927149e-170,0.0083712653999999
110,2.884379813993164e-170,0.0084480659999999
111,2.255710831638383e-170,0.0085248666
112,1.742809977304584e-170,0.0086016672
113,1.330638980463726e-170,0.0086784677999999
114,1.046190571555183e-170,0.0087552683999999
115,8.0177201576045105e-171,0.008832069
116,6.122180008137112e-171,0.0089088695999999
117,4.859201249172762e-171,0.0089856701999999
118,3.671053515171099e-171,0.0090624708
119,2.679171293832913e-171,0.0091392713999999
120,2.050976050724736e-171,0.0092160719999999
121,1.571027739171633e-171,0.0092928726
122,1.2397735752646351e-171,0.0093696731999999
123,1.158371537373536e-171,0.0094464737999999
124,2.744943955986398e-171,0.0095232743999999
125,4.095684960718598e-171,0.009600075
126,5.10136349720873e-171,0.0096768755999999
127,2.954998814367467e-171,0.0097536761999999
128,4.651399138743439e-172,0.0098304768
129,2.073683078429452e-169,0.0099072773999999
130,2.838483232458898e-169,0.0099840779999999
131,8.874291919380172e-168,0.0100608786
132,1.483472730529997e-169,0.0101376792
133,3.163386174108355e-169,0.0102144798
134,1.050877770411489e-166,0.0102912804
135,5.784395505700927e-167,0.010368081
136,3.84293444397373e-168,0.0104448816
137,4.206146837657833e-168,0.0105216822
138,4.409346391356223e-168,0.0105984828
139,4.392018427841071e-168,0.0106752834
140,4.007488861780327e-168,0.010752084
141,3.6984163323712263e-168,0.0108288846
142,2.332608164641538e-161,0.0109056852
143,2.889322689139701e-168,0.0109824858
144,1.9912418518044001e-168,0.0110592864
145,2.591355660785656e-168,0.011136087
146,4.0101226790517853e-168,0.0112128876
147,1.2855582053747248e-167,0.0112896882
148,1.107127406278244e-164,0.0113664888
149,3.144243195232326e-163,0.0114432894
150,3.542916920557589e-162,0.01152009
151,1.411343162410395e-161,0.0115968906
152,1.59046256248961e-156,0.0116736912
153,1.48687940599118e-171,0.0117504918
154,1.449060860560084e-173,0.0118272924
155,8.455885640609991e-175,0.011904093
156,4.310188451824018e-175,0.0119808936
157,3.045883760836691e-178,0.0120576942
158,2.545150917638609e-178,0.0121344948
159,2.4513735752905523e-182,0.0122112954
160,2.670708865069444e-183,0.012288096
161,2.34322188505812e-183,0.0123648966
162,9.571011600244086e-184,0.0124416972
163,6.583743406220113e-187,0.0125184978
164,9.626222850679637e-187,0.0125952984
165,1.378644231887151e-186,0.012672099
166,1.758622699248848e-186,0.0127488996
167,2.103274522925534e-186,0.0128257002
168,2.415945514556002e-186,0.0129025008
169,2.693194168700192e-186,0.0129793014
170,2.927296584079281e-186,0.013056102
171,3.104334834265453e-186,0.0131329026
172,3.203332232819704e-186,0.0132097032
173,3.236177673612898e-186,0.0132865038
174,3.19392252828344e-186,0.0133633044
175,3.067482535203707e-186,0.013440105
176,2.807485986717918e-186,0.0135169056
177,2.7811580750137767e-186,0.0135937062
178,2.5540651375941238e-186,0.0136705068
179,2.36610493971113e-186,0.0137473074
180,2.001342453800533e-186,0.013824108
181,7.1785164136191805e-183,0.0139009086
182,2.04806858071844e-182,0.0139777092
183,9.807412776544903e-177,0.0140545098
184,9.26974211609216e-187,0.0141313104
185,1.3397439358409382e-181,0.014208111
186,1.019128955106504e-186,0.0142849116
187,1.048625908085967e-186,0.0143617122
188,1.065973969513248e-186,0.0144385128
189,1.087991395706373e-186,0.0145153134
190,1.113920175655835e-186,0.014592114
191,1.13874946493406e-186,0.0146689146
192,1.166157992902168e-186,0.0147457152
193,1.196182889190873e-186,0.0148225158
194,1.221806016813159e-186,0.0148993164
195,1.237870353190869e-186,0.014976117
196,1.322043329819774e-186,0.0150529176
197,1.540733052514061e-186,0.0151297182
198,1.894936297583287e-186,0.0152065188
199,2.386319519711964e-186,0.0152833194
200,3.0160633877552367e-186,0.01536012
201,3.6875584335602416e-186,0.0154369206
202,4.3918270075069426e-186,0.0155137212
203,5.1287571207004835e-186,0.0155905218
204,5.902235982715255e-186,0.0156673224
205,6.622247314832272e-186,0.015744123
206,7.282462402572775e-186,0.0158209236
207,7.77256801088114e-186,0.0158977242
208,3.1379093182273975e-184,0.0159745248
209,6.955598580171669e-181,0.0160513254
210,2.8403708223469364e-172,0.016128126
211,1.023769442999722e-174,0.0162049266
212,0.0,0.0162817272
213,0.0,0.0163585278
214,0.0,0.0164353284
215,0.0,0.016512129
216,0.0,0.0165889296
217,0.0,0.0166657302
218,0.0,0.0167425308
219,0.0,0.0168193314
220,0.0,0.016896132
221,0.0,0.0169729326
222,0.0,0.0170497332
223,0.0,0.0171265338
224,0.0,0.0172033344
225,0.0,0.017280135
226,0.0,0.0173569356
227,0.0,0.0174337362
228,0.0,0.0175105368
229,0.0,0.0175873374
230,0.0,0.017664138
231,0.0,0.0177409386
232,0.0,0.0178177392
233,0.0,0.0178945398
234,0.0,0.0179713404
235,0.0,0.018048141
236,0.0,0.0181249416
237,0.0,0.0182017422
238,0.0,0.0182785428
239,0.0,0.0183553434
240,0.0,0.018432144
241,0.0,0.0185089446
242,0.0,0.0185857452
243,0.0,0.0186625458
244,0.0,0.0187393464
245,0.0,0.018816147
246,0.0,0.0188929476
247,0.0,0.0189697482
248,3.998106146914826e-179,0.0190465488
249,0.0,0.0191233494
250,0.0,0.01920015
251,0.0,0.0192769506
252,0.0,0.0193537512
253,0.0,0.0194305518
254,0.0,0.0195073524
255,0.0,0.019584153
256,0.0,0.0196609536
257,0.0,0.0197377542
258,0.0,0.0198145548
259,0.0,0.0198913554
260,0.0,0.019968156
261,0.0,0.0200449566
262,0.0,0.0201217572
263,0.0,0.0201985578
264,0.0,0.0202753584
265,0.0,0.020352159
266,0.0,0.0204289596
267,0.0,0.0205057602
268,0.0,0.0205825608
269,0.0,0.0206593614
270,0.0,0.020736162
271,0.0,0.0208129626
272,0.0,0.0208897632
273,0.0,0.0209665638
274,0.0,0.0210433644
275,0.0,0.021120165
276,0.0,0.0211969656
277,2.373670736379774e-114,0.0212737662
278,0.0,0.0213505668
279,0.0,0.0214273674
280,0.0,0.021504168
281,0.0,0.0215809686
282,0.0,0.0216577692
283,0.0,0.0217345698
284,0.0,0.0218113704
285,0.0,0.021888171
286,0.0,0.0219649716
287,0.0,0.0220417722
288,0.0,0.0221185728
289,0.0,0.0221953734
290,0.0,0.022272174
291,1.1777709460916111e-147,0.0223489746
292,0.0,0.0224257752
293,0.0,0.0225025758
294,0.0,0.0225793764
295,1.5792429780601652e-104,0.022656177
296,2.513427405620224e-103,0.0227329776
297,2.00557632562708e-102,0.0228097782
298,8.141744797787214e-102,0.0228865788
299,1.314152101931411e-101,0.0229633794
300,1.592874184624208e-138,0.02304018
301,1.308704116773226e-138,0.0231169806
302,3.369375081342134e-104,0.0231937812
303,2.7137811711595867e-102,0.0232705818
304,1.387368128987877e-101,0.0233473824
305,9.697772699090906e-101,0.023424183
306,7.450647950880824e-100,0.0235009836
307,1.978922561484159e-99,0.0235777842
308,3.004995773273011e-99,0.0236545848
309,2.759646105372774e-99,0.0237313854
310,1.251519345981633e-99,0.023808186
311,7.019198194479393e-101,0.0238849866
312,1.846439287482762e-101,0.0239617872
313,9.065070283256671e-102,0.0240385878
314,4.691357047334904e-102,0.0241153884
315,2.623393764476989e-102,0.024192189
316,1.407714994543476e-102,0.0242689896
317,7.367351754247721e-103,0.0243457902
318,3.930169931367352e-103,0.0244225908
319,1.642314501961497e-103,0.0244993914
320,9.750089179366194e-104,0.024576192
321,4.083134175260085e-104,0.0246529926
322,1.858720393046949e-104,0.0247297932
323,1.6538294055328872e-104,0.0248065938
324,4.818575355288573e-105,0.0248833944
325,1.586388706938732e-105,0.024960195
326,1.0138885392962e-105,0.0250369956
327,5.350260454051282e-106,0.0251137962
328,1.663077440340123e-106,0.0251905968
329,5.662566294265356e-107,0.0252673974
330,4.100160607597215e-107,0.025344198
331,9.445490133317207e-102,0.0254209986
332,1.104616882211925e-107,0.0254977992
333,3.692418249185922e-100,0.0255745998
334,3.549243073719134e-97,0.0256514004
335,1.485209471406859e-97,0.025728201
336,3.317643829945902e-109,0.0258050016
337,3.300093636543107e-110,0.0258818022
338,5.572781655753895e-111,0.0259586028
339,2.8418322090321192e-111,0.0260354034
340,2.8113829441447593e-112,0.026112204
341,5.077340272966938e-114,0.0261890046
342,1.455689786591975e-94,0.0262658052
343,4.985532814892397e-94,0.0263426058
344,3.01227233927178e-93,0.0264194064
345,1.696505695302729e-92,0.026496207
346,5.018451965487344e-92,0.0265730076
347,1.6186995981456538e-91,0.0266498082
348,4.045768564532102e-91,0.0267266088
349,9.296567562987857e-91,0.0268034094
350,1.9452132790764021e-90,0.02688021
351,3.7540664630969994e-90,0.0269570106
352,6.7438288680901345e-90,0.0270338112
353,1.125328094934307e-89,0.0271106118
354,1.801276385000764e-89,0.0271874124
355,2.844121394859676e-89,0.027264213
356,4.208999585816205e-89,0.0273410136
357,5.953761804981494e-89,0.0274178142
358,8.147728198922729e-89,0.0274946148
359,1.075222149878327e-88,0.0275714154
360,1.429082478877411e-88,0.027648216
361,1.815630089029661e-88,0.0277250166
362,2.306544244877472e-88,0.0278018172
363,2.832453395367593e-88,0.0278786178
364,3.442684380032741e-88,0.0279554184
365,4.072353805991232e-88,0.028032219
366,4.575861438650366e-88,0.0281090196
367,4.752805675158437e-88,0.0281858202
368,4.517356696927968e-88,0.0282626208
369,3.952270529311642e-88,0.0283394214
370,3.221567117679833e-88,0.028416222
371,2.498871088532998e-88,0.0284930226
372,1.89808260949134e-88,0.0285698232
373,1.356987861389147e-88,0.0286466238
374,1.0676738849070829e-88,0.0287234244
375,8.003360173792061e-89,0.028800225
376,6.286350518529884e-89,0.0288770256
377,5.13130946973521e-89,0.0289538262
378,4.225895102404797e-89,0.0290306268
379,3.358720253790174e-89,0.0291074274
380,2.61514869182834e-89,0.029184228
381,2.008315128562764e-89,0.0292610286
382,1.492419344228068e-89,0.0293378292
383,1.077184343357073e-89,0.0294146298
384,7.93876763238004e-90,0.0294914304
385,5.691959723868358e-90,0.029568231
386,3.748123295812697e-90,0.0296450316
387,2.470214647768562e-90,0.0297218322
388,1.509457091679788e-90,0.0297986328
389,8.913394542890062e-91,0.0298754334
390,6.207880741223448e-91,0.029952234
391,3.2863565724573757e-91,0.0300290346
392,2.1847820633886158e-91,0.0301058352
393,1.415533454033443e-91,0.0301826358
394,5.244850378532501e-92,0.0302594364
395,2.0250681084236497e-92,0.030336237
396,1.4846521822611099e-92,0.0304130376
397,7.335725517529225e-93,0.0304898382
398,3.9223447552125505e-93,0.0305666388
399,1.909682938633112e-93,0.0306434394
400,1.987219647257843e-94,0.03072024
401,1.811223542985709e-94,0.0307970406
402,1.4347970906289e-94,0.0308738412
403,9.361082640776943e-95,0.0309506418
404,3.8328353203887106e-95,0.0310274424
405,2.237645446400268e-95,0.031104243
406,4.911197545955936e-96,0.0311810436
407,1.7739536230177641e-96,0.0312578442
408,1.479857978345527e-96,0.0313346448
409,1.239713424352232e-96,0.0314114454
410,8.485746436795802e-97,0.031488246
411,2.112718205836284e-97,0.0315650466
412,2.6247373540099338e-98,0.0316418472
413,2.3872977212763968e-98,0.0317186478
414,2.034841558404176e-98,0.0317954484
415,1.41114801048206e-98,0.031872249
416,3.258040953022792e-99,0.0319490496
417,5.927067479476146e-100,0.0320258502
418,5.16932723103905e-100,0.0321026508
419,3.894939565240485e-100,0.0321794514
420,1.906520807005194e-100,0.032256252
421,3.93337502083308e-102,0.0323330526
422,3.648015424796468e-102,0.0324098532
423,3.576525676492872e-104,0.0324866538
424,3.556640128605172e-104,0.0325634544
425,3.517142882562334e-104,0.032640255
426,3.4359864474845e-104,0.0327170556
427,2.248299656512336e-104,0.0327938562
428,1.045352665761178e-104,0.0328706568
429,2.587233645905821e-112,0.0329474574
430,2.633195423349913e-112,0.033024258
431,2.671559284887672e-112,0.0331010586
432,2.673295254553779e-112,0.0331778592
433,2.600979789009899e-112,0.0332546598
434,2.406792525314449e-112,0.0333314604
435,1.9914236187307402e-112,0.033408261
436,1.897408436591354e-112,0.0334850616
437,5.555913519731776e-113,0.0335618622
438,9.506225338974584e-113,0.0336386628
439,6.5250039693635745e-115,0.0337154634
440,1.234153898064314e-114,0.033792264
441,9.464695730568174e-115,0.0338690646
442,5.640932044151076e-115,0.0339458652
443,3.035199700959769e-115,0.0340226658
444,2.761109985054879e-116,0.0340994664
445,1.2676619754553542e-116,0.034176267
446,4.777958019749141e-117,0.0342530676
447,3.020071730069807e-117,0.0343298682
448,6.43035439355e-118,0.0344066688
449,6.087881243010287e-118,0.0344834694
450,5.521007154368588e-118,0.03456027
451,4.577592474288738e-118,0.0346370706
452,3.0126103893019627e-118,0.0347138712
453,3.9436753340516783e-119,0.0347906718
454,3.288803709365105e-121,0.0348674724
455,3.2572766542133067e-121,0.034944273
456,3.186264398850083e-121,0.0350210736
457,3.0403795874624636e-121,0.0350978742
458,2.7561190336806757e-121,0.0351746748
459,1.418997898282466e-64,0.0352514754
460,1.014819811454984e-63,0.035328276
461,3.917609744376276e-63,0.0354050766
462,9.59290270445869e-63,0.0354818772
463,1.900918968362656e-62,0.0355586778
464,3.251507212327611e-62,0.0356354784
465,4.996843522511885e-62,0.035712279
466,7.061421029229582e-62,0.0357890796
467,9.303818366337327e-62,0.0358658802
468,1.1509088385265309e-61,0.0359426808
469,1.349558241869361e-61,0.0360194814
470,1.50466816404265e-61,0.036096282
471,1.595759507826786e-61,0.0361730826
472,1.619856570760957e-61,0.0362498832
473,1.587618241044364e-61,0.0363266838
474,1.530658506571126e-61,0.0364034844
475,1.457828247830834e-61,0.036480285
476,1.375856306038944e-61,0.0365570856
477,1.294571749515718e-61,0.0366338862
478,1.216032911330246e-61,0.0367106868
479,1.1424010008332459e-61,0.0367874874
480,1.070589039256784e-61,0.036864288
481,9.972720459176925e-62,0.0369410886
482,9.226723594742032e-62,0.0370178892
483,8.518136490810667e-62,0.0370946898
484,7.75684100723268e-62,0.0371714904
485,7.082729651090851e-62,0.037248291
