,mass_fraction,time
0,0.0,0.0
1,3.614044614938946e-72,0.000819207
2,2.51225993574685e-69,0.001638414
3,6.532529543507787e-66,0.002457621
4,6.736027601274806e-64,0.003276828
5,7.19643358689216e-64,0.004096035
6,8.354622448153336e-63,0.0049152419999999
7,8.797867254257845e-61,0.005734449
8,8.096815165133264e-60,0.006553656
9,8.487383795502996e-59,0.0073728629999999
10,2.24808740351544e-57,0.0081920699999999
11,2.109378755720295e-56,0.009011277
12,1.2671637720832611e-57,0.009830484
13,1.4270061774074118e-56,0.010649691
14,1.8665843434949657e-55,0.011468898
15,6.77744118145472e-52,0.012288105
16,7.137708613146988e-52,0.013107312
17,7.293999501652714e-51,0.013926519
18,6.059555591314636e-50,0.014745726
19,6.397777683680363e-49,0.015564933
20,6.550284095876006e-48,0.01638414
21,1.5237901668523351e-46,0.017203347
22,2.023425558137764e-45,0.018022554
23,1.60676589516434e-44,0.018841761
24,8.490534553662502e-44,0.019660968
25,3.594388418979747e-43,0.020480175
26,2.674244499094094e-45,0.021299382
27,5.739777816209474e-42,0.022118589
28,1.904284728137004e-41,0.022937796
29,5.774294865022334e-41,0.023757003
30,9.677344288553636e-41,0.02457621
31,1.742016999197056e-40,0.025395417
32,4.588959932072535e-40,0.026214624
33,2.635011506636451e-40,0.027033831
34,5.829979053033313e-40,0.027853038
35,4.464881024651195e-38,0.028672245
36,8.12774016293097e-38,0.029491452
37,2.280563425935881e-37,0.030310659
38,6.862889853829803e-37,0.031129866
39,4.040432774340984e-37,0.031949073
40,1.007744991491187e-36,0.03276828
41,2.951530073428409e-36,0.033587487
42,5.274264986059298e-35,0.034406694
43,1.6578637350295132e-34,0.035225901
44,5.859349441500492e-34,0.036045108
45,2.163599897452858e-33,0.036864315
46,8.184596492286273e-33,0.037683522
47,3.269237433532237e-32,0.038502729
48,1.285869898367329e-31,0.039321936
49,4.968431475458673e-31,0.040141143
50,1.8813887269536853e-30,0.04096035
51,6.980394731873113e-30,0.041779557
52,2.5358822558374436e-29,0.042598764
53,9.021273410205023e-29,0.043417971
54,3.143002249241774e-28,0.044237178
55,1.072651796222112e-27,0.045056385
56,3.586993432577285e-27,0.045875592
57,1.175701096175743e-26,0.046694799
58,3.778331439443955e-26,0.047514006
59,1.190927096522077e-25,0.048333213
60,3.68296123747116e-25,0.04915242
61,1.11783710520624e-24,0.049971627
62,3.330957192613449e-24,0.050790834
63,9.747769647101638e-24,0.051610041
64,2.802336341623074e-23,0.052429248
65,7.916691765189846e-23,0.053248455
66,2.1983759313179423e-22,0.054067662
67,6.002302126692483e-22,0.054886869
68,1.611799664043475e-21,0.055706076
69,4.2579255148235045e-21,0.056525283
70,1.106858871379994e-20,0.05734449
71,2.832070670778007e-20,0.058163697
72,7.13413325646463e-20,0.058982904
73,1.769736649769321e-19,0.059802111
74,4.3242338969781743e-19,0.060621318
75,1.0409833613664281e-18,0.061440525
76,2.469510083622243e-18,0.062259732
77,5.774404838700454e-18,0.063078939
78,1.331152144817976e-17,0.063898146
79,3.0259798685307455e-17,0.064717353
80,6.784450780763508e-17,0.0655365599999999
81,1.500599793117388e-16,0.066355767
82,3.274970505948308e-16,0.067174974
83,7.05395750491823e-16,0.067994181
84,1.4997948590270201e-15,0.068813388
85,3.148439628189645e-15,0.069632595
86,6.527018384385396e-15,0.0704518019999999
87,1.3365417424030072e-14,0.071271009
88,2.7039059743989642e-14,0.072090216
89,5.40549525022915e-14,0.072909423
90,1.068084939154055e-13,0.07372863
91,2.086337570412299e-13,0.074547837
92,4.0292274825833864e-13,0.0753670439999999
93,7.692844862202705e-13,0.076186251
94,1.4514827093218539e-12,0.077005458
95,2.704568593316321e-12,0.077824665
96,4.974191816358766e-12,0.078643872
97,9.03078276299523e-12,0.079463079
