,Et,time
0,0.0,0.0
1,1.1457160352863262e-94,0.0011562669825174016
2,2.693399292021165e-93,0.0023125339650348032
3,1.284228468428724e-92,0.0034688009475522053
4,6.843245194858095e-90,0.0046250679300696065
5,3.8128860745231063e-90,0.005781334912587009
6,2.2912787693689063e-88,0.006937601895104158
7,2.6379556155566862e-87,0.008093868877621813
8,8.16439348045208e-87,0.009250135860139213
9,8.00711510922771e-85,0.010406402842656615
10,4.154251500756893e-84,0.011562669825173764
11,3.4337450975681e-83,0.012718936807691168
12,1.739470267606131e-82,0.013875203790208821
13,9.110415213942265e-82,0.015031470772726223
14,4.9472304802566845e-81,0.016187737755243372
15,3.0180840208122383e-79,0.017344004737761026
16,7.383266690915628e-80,0.018500271720278426
17,1.649173347370413e-79,0.019656538702795576
18,1.2280258968703964e-78,0.02081280568531298
19,9.443837500676762e-78,0.02196907266783038
20,6.4568928422942605e-77,0.02312533965034778
21,4.536471144306002e-76,0.02428160663286518
22,1.173829354617721e-74,0.025437873615382838
23,2.066533553298726e-73,0.02659414059790024
24,1.8536165921473923e-72,0.027750407580417642
25,1.2335878825250684e-71,0.028906674562935043
26,9.52999899199777e-71,0.030062941545452446
27,4.58162574557934e-71,0.03121920852796985
28,9.686514941193375e-70,0.03237547551048725
29,1.8972784223450265e-69,0.03353174249300465
30,1.983172405109333e-69,0.03468800947552205
31,2.587972155763382e-69,0.035844276458039455
32,2.324344800855186e-69,0.03700054344055685
33,8.422569718767016e-70,0.03815681042307426
34,4.447801579733881e-71,0.03931307740559166
35,7.293504244186319e-123,0.04046934438810906
36,4.105191216908174e-123,0.04162561137062646
37,8.26075267922843e-133,0.042781878353143864
38,6.807533151457815e-65,0.04393814533566127
39,4.116685567198642e-63,0.045094412318178664
40,3.4480783043777984e-62,0.046250679300696075
41,1.5037441561039665e-61,0.04740694628321347
42,5.481942521145318e-61,0.048563213265730876
43,1.8391480548840562e-60,0.04971948024824827
44,5.852960301814607e-60,0.050875747230765676
45,1.7955666526956098e-59,0.05203201421328308
46,5.366650571596791e-59,0.05318828119580048
47,1.5668506798072572e-58,0.05434454817831789
48,4.4770706320871646e-58,0.055500815160835285
49,1.2561545367641276e-57,0.05665708214335269
50,3.463916824402923e-57,0.057813349125870085
51,9.407841210775019e-57,0.05896961610838749
52,2.519922834761505e-56,0.06012588309090489
53,6.66001187468169e-56,0.06128215007342229
54,1.7397616442671486e-55,0.0624384170559397
55,4.494426787610218e-55,0.0635946840384571
56,1.1515935627861194e-54,0.0647509510209745
57,2.9337380722000653e-54,0.06590721800349189
58,7.490947839891371e-54,0.0670634849860093
59,1.9504208979028071e-53,0.06821975196852671
60,5.131911615005937e-53,0.0693760189510441
61,1.3902711114493422e-52,0.0705322859335615
62,4.091997419803396e-52,0.07168855291607891
63,1.2991181326158129e-51,0.07284481989859631
64,3.674296610090031e-50,0.0740010868811137
65,3.0142709064379363e-50,0.07515735386363111
66,1.1467468599963562e-50,0.07631362084614852
67,4.6150232002341696e-51,0.07746988782866591
68,4.3975731522262456e-51,0.07862615481118332
69,8.508656949720798e-51,0.07978242179370072
70,2.03527359653122e-50,0.08093868877621786
71,5.065500373542375e-50,0.08209495575873552
72,1.2693316495301632e-49,0.08325122274125292
73,3.191025193132039e-49,0.08440748972377007
74,8.135682245512479e-49,0.08556375670628773
75,2.11498854855664e-48,0.08672002368880513
76,5.614294530972512e-48,0.08787629067132254
77,1.5205440900916263e-47,0.08903255765383968
78,4.2059316982522193e-47,0.09018882463635733
79,1.1762612783768581e-46,0.09134509161887473
80,3.334808474534845e-46,0.09250135860139189
81,9.50749007262595e-46,0.09365762558390929
82,2.7229388584142254e-45,0.09481389256642694
83,7.839536471175443e-45,0.09597015954894435
84,2.2757278631312343e-44,0.09712642653146149
85,6.611635859639088e-44,0.09828269351397914
86,1.948266725783778e-43,0.09943896049649655
87,5.8047330978315084e-43,0.1005952274790137
88,1.719706231543686e-42,0.1017514944615311
89,5.058397129418053e-42,0.10290776144404876
90,1.7016203786458885e-78,0.10406402842656616
91,7.425590462898399e-79,0.1052202954090833
92,7.941393142109382e-80,0.10637656239160095
93,0.0,0.10753282937411836
94,4.534331287872607e-38,0.10868909635663551
95,7.359873693596615e-39,0.10984536333915292
96,8.732830952776872e-39,0.11100163032167057
97,1.3246285130116153e-94,0.11215789730418797
98,1.3105518710173453e-94,0.11331416428670511
99,1.2965890158168892e-94,0.11447043126922277
100,2.4668909688145203e-36,0.11562669825174017
101,1.0926526319167805e-36,0.11678296523425759
102,1.3668248424351218e-36,0.11793923221677473
103,2.0224521270893027e-36,0.11909549919929238
104,1.2292839736309678e-94,0.12025176618180979
105,1.2162449094983894e-94,0.12140803316432693
106,2.139054189591612e-35,0.12256430014684458
107,2.1698308347679186e-35,0.12372056712936198
108,3.562491908949e-35,0.1248768341118794
109,6.480972478417109e-35,0.12603310109439655
110,3.199196037714793e-35,0.1271893680769142
111,4.107168077694624e-36,0.1283456350594316
112,1.3587916146606872e-36,0.12950190204194872
113,3.2428835636470796e-92,0.1306581690244664
114,3.235285912098651e-92,0.13181443600698378
115,3.227735915826094e-92,0.1329707029895012
116,3.220192254286283e-92,0.13412696997201837
117,3.212617463208357e-92,0.135283236954536
118,3.2049624905820994e-92,0.13643950393705342
119,3.19714145902529e-92,0.13759577091957054
120,3.189000057698343e-92,0.13875203790208795
121,3.181541066748731e-92,0.1399083048846056
122,3.171730008842722e-92,0.141064571867123
123,3.0884049182998085e-92,0.14222083884964018
124,2.518986911996902e-92,0.14337710583215782
125,6.759309626135312e-93,0.14453337281467524
126,3.0962471215695556e-95,0.14568963979719235
127,8.397546496795526e-98,0.14684590677970977
128,7.16383338251649e-98,0.1480021737622274
129,6.502974279306903e-98,0.14915844074474482
130,5.1729435909174763e-98,0.150314707727262
131,2.481968248691764e-98,0.15147097470977963
132,3.457692965044414e-117,0.15262724169229705
133,9.221285981814597e-118,0.15378350867481416
134,3.2596434544416984e-118,0.15493977565733158
135,3.148895073362135e-118,0.15609604263984922
136,2.7560740139830636e-118,0.15725230962236664
137,1.575859085741566e-118,0.15840857660488403
138,0.0,0.15956484358740144
139,0.0,0.16072111056991883
140,0.0,0.16187737755243625
141,0.0,0.16303364453495367
142,0.0,0.16418991151747103
143,0.0,0.16534617849998845
144,3.44504490163475e-23,0.16650244548250584
145,1.67706867837406e-21,0.16765871246502326
146,1.2728764405282333e-20,0.16881497944754068
147,5.591381847814578e-20,0.16997124643005804
148,1.9106730566080582e-19,0.17112751341257545
149,5.641787182202167e-19,0.17228378039509287
150,1.5249580728899288e-18,0.17344004737761026
151,3.8795645762331676e-18,0.17459631436012765
152,9.43539498235073e-18,0.17575258134264507
153,2.215297643833e-17,0.17690884832516246
154,5.0535767472654804e-17,0.17806511530767988
155,1.1250396555795378e-16,0.1792213822901973
156,2.4517902263743806e-16,0.18037764927271466
157,5.242311167811714e-16,0.18153391625523208
158,1.1015812601837792e-15,0.18269018323774946
159,2.2778442302714612e-15,0.18384645022026688
160,4.639654613321196e-15,0.1850027172027843
161,9.316677246697196e-15,0.1861589841853014
162,1.8457325414363017e-14,0.18731525116781908
163,3.6097576481832644e-14,0.1884715181503365
164,6.97348160974871e-14,0.1896277851328539
165,1.3315366589851702e-13,0.19078405211537128
166,2.514642544387212e-13,0.1919403190978887
167,4.700344683760035e-13,0.19309658608040609
168,8.702518553645219e-13,0.1942528530629235
169,1.5972198066598082e-12,0.19540912004544092
170,2.908203410090207e-12,0.19656538702795828
171,5.256886566287291e-12,0.1977216540104757
172,9.438923222567664e-12,0.1988779209929931
173,1.684162900897425e-11,0.2000341879755105
174,2.9865760870697865e-11,0.20119045495802793
175,5.262676545224039e-11,0.20234672194054504
176,9.209170466181928e-11,0.2035029889230627
177,1.5987238951795777e-10,0.20465925590558012
178,2.749871389509168e-10,0.2058155228880975
179,4.68077160400751e-10,0.2069717898706149
180,7.87802560022439e-10,0.20812805685313232
181,1.3104674529057225e-09,0.2092843238356497
182,2.154436236497362e-09,0.21044059081816713
183,3.5021278239449306e-09,0.21159685780068455
184,5.6332421264712116e-09,0.2127531247832019
185,8.973727545270126e-09,0.21390939176571933
186,1.4168454348590979e-08,0.21506565874823672
187,2.2186282208714813e-08,0.21622192573075413
188,3.447154958544552e-08,0.21737819271327155
189,5.316239154567347e-08,0.21853445969578866
190,8.140125328472615e-08,0.21969072667830633
191,1.237730259865422e-07,0.22084699366082375
192,1.869185958292775e-07,0.22200326064334114
193,2.803902512824958e-07,0.22315952762585853
194,4.178297363163069e-07,0.22431579460837595
195,6.185853845969586e-07,0.22547206159089334
196,9.099082218910884e-07,0.22662832857341075
197,1.329916521518207e-06,0.22778459555592817
198,1.931566914713847e-06,0.22894086253844553
199,2.78793451090656e-06,0.23009712952096295
200,3.999185431490082e-06,0.2312533965034801
201,5.70170744547203e-06,0.23240966348599776
202,8.079984226312902e-06,0.23356593046851518
203,1.1381923136599809e-05,0.23472219745103254
204,1.5938493667515198e-05,0.23587846443354996
205,2.2188708346619687e-05,0.23703473141606737
206,3.071115904738304e-05,0.23819099839858476
207,4.226354148872766e-05,0.23934726538110215
208,5.783179977922156e-05,0.24050353236361957
209,7.869078911657094e-05,0.24165979934613696
210,0.00010647860261301952,0.24281606632865438
211,0.00014328693367336067,0.24397233331117174
212,0.00019177008996845206,0.24512860029368916
213,0.0002552754839079857,0.24628486727620658
214,0.00033799859897954223,0.24744113425872372
215,0.0004451655447465743,0.24859740124124138
216,0.0005832463536693582,0.2497536682237588
217,0.0007602021106443861,0.2509099352062762
218,0.000985769016261673,0.2520662021887936
219,0.0012717814509135186,0.25322246917131097
220,0.0016325359832082224,0.2543787361538284
221,0.0020851990998710943,0.2555350031363458
