,mass_fraction,time
0,0.0,0.0
1,1.324753622942321e-97,0.000457147
2,3.1142886720998183e-96,0.000914294
3,1.484910976053025e-95,0.001371441
4,7.912618472085278e-93,0.001828588
5,4.408714276071453e-93,0.002285735
6,2.649329988764371e-91,0.0027428819999999
7,3.050180979614564e-90,0.003200029
8,9.440218613727074e-90,0.003657176
9,9.25836282601622e-88,0.004114323
10,4.80342384739856e-87,0.0045714699999999
11,3.970326082698988e-86,0.0050286169999999
12,2.011292037503678e-85,0.005485764
13,1.053407230890565e-84,0.005942911
14,5.720319259224512e-84,0.0064000579999999
15,3.4897109037285537e-82,0.006857205
16,8.537027497826254e-83,0.007314352
17,1.90688469001211e-82,0.0077714989999999
18,1.419925798227559e-81,0.0082286459999999
19,1.09195974902922e-80,0.0086857929999999
20,7.465892003197793e-80,0.0091429399999999
21,5.245371801303965e-79,0.0096000869999999
22,1.357260125854181e-77,0.010057234
23,2.3894645159436818e-76,0.010514381
24,2.1432756637464542e-75,0.010971528
25,1.426356938597292e-74,0.011428675
26,1.101922317787114e-73,0.011885822
27,5.297582575865064e-74,0.012342969
28,1.120019740216339e-72,0.012800116
29,2.19376039640026e-72,0.013257263
30,2.293076772667546e-72,0.01371441
31,2.992386755383581e-72,0.014171557
32,2.6875631492148363e-72,0.014628704
33,9.738739273761178e-73,0.015085851
34,5.142846111435026e-74,0.015542998
35,8.433238144403177e-126,0.016000145
36,4.746697061031355e-126,0.016457292
37,9.551635573733996e-136,0.016914439
38,7.871325815423305e-68,0.017371586
39,4.759987598757712e-66,0.017828733
40,3.986899096486635e-65,0.01828588
41,1.73872971785651e-64,0.018743027
42,6.338589137258534e-64,0.019200174
43,2.126546171823536e-63,0.019657321
44,6.767584746973316e-63,0.020114468
45,2.076154435421224e-62,0.020571615
46,6.20528086264551e-62,0.021028762
47,1.811697707596077e-61,0.021485909
48,5.1766889502807014e-61,0.021943056
49,1.452450015799802e-60,0.022400203
50,4.0052126542436284e-60,0.02285735
51,1.087797616878569e-59,0.023314497
52,2.913703572326382e-59,0.023771644
53,7.70075183386826e-59,0.024228791
54,2.011628946716289e-58,0.024685938
55,5.196757299855445e-58,0.025143085
56,1.33154961392917e-57,0.025600232
57,3.392184468239188e-57,0.026057379
58,8.661535655026443e-57,0.026514526
59,2.25520728625696e-56,0.026971673
60,5.93385995762892e-56,0.02742882
61,1.607524582916645e-55,0.027885967
62,4.731441509065066e-55,0.028343114
63,1.5021274031333279e-54,0.028800261
64,4.248467854222718e-53,0.029257408
65,3.485301925476986e-53,0.029714555
66,1.325945531519292e-53,0.030171702
67,5.336198949982565e-54,0.030628849
68,5.084768639124179e-54,0.031085996
69,9.838279096529387e-54,0.031543143
70,2.353319660058493e-53,0.0320002899999999
71,5.857070831856612e-53,0.032457437
72,1.467686276216078e-52,0.032914584
73,3.689677071199792e-52,0.0333717309999999
74,9.407020760739113e-52,0.033828878
75,2.445491427098445e-51,0.034286025
76,6.491623396291537e-51,0.034743172
77,1.758154926834913e-50,0.0352003189999999
78,4.863179953412384e-50,0.035657466
79,1.360072079000871e-49,0.036114613
80,3.855928932123864e-49,0.0365717599999999
81,1.099319685758936e-48,0.0370289069999999
82,3.148444297397995e-48,0.037486054
83,9.064597179861147e-48,0.037943201
84,2.631348989333527e-47,0.0384003479999999
85,7.644816244928736e-47,0.038857495
86,2.2527164881610673e-46,0.039314642
87,6.7118212233485274e-46,0.0397717889999999
88,1.98843953516339e-45,0.0402289359999999
89,5.848857585206898e-45,0.040686083
90,1.967527460607e-81,0.04114323
91,8.585965077945527e-82,0.0416003769999999
92,9.182370685411202e-83,0.042057524
93,0.0,0.042514671
94,5.242897555962703e-41,0.0429718179999999
95,8.509978947404161e-42,0.0434289649999999
96,1.009748409460188e-41,0.043886112
97,1.5316242136964532e-97,0.044343259
98,1.515347857333761e-97,0.0448004059999999
99,1.499203068883802e-97,0.045257553
100,2.852384576710595e-39,0.0457147
101,1.263398161646113e-39,0.046171847
102,1.580414436192281e-39,0.0466289939999999
103,2.3384946182754487e-39,0.047086141
104,1.42138047084728e-97,0.047543288
105,1.406303831507853e-97,0.0480004349999999
106,2.473317733240299e-38,0.048457582
107,2.508903751890316e-38,0.048914729
108,4.119191769803118e-38,0.049371876
109,7.493734491397677e-38,0.0498290229999999
110,3.699124749010111e-38,0.05028617
111,4.74898283988776e-39,0.050743317
112,1.5711258801536607e-39,0.0512004639999999
113,3.7496391927934866e-95,0.051657611
114,3.740854279163367e-95,0.052114758
115,3.732124467755279e-95,0.052571905
116,3.723401980989511e-95,0.0530290519999999
117,3.714643500166637e-95,0.053486199
118,3.70579230806682e-95,0.053943346
119,3.696749107508455e-95,0.0544004929999999
120,3.687335473962682e-95,0.0548576399999999
121,3.6787108890047504e-95,0.055314787
122,3.667366686684466e-95,0.055771934
123,3.571020635674422e-95,0.0562290809999999
124,2.912621395735485e-95,0.056686228
125,7.815566545312304e-96,0.057143375
126,3.5800883163854205e-98,0.0576005219999999
127,9.709805748399339e-101,0.0580576689999999
128,8.283304008459772e-101,0.058514816
129,7.519174447322468e-101,0.058971963
130,5.981303876602883e-101,0.0594291099999999
131,2.869817937618826e-101,0.059886257
132,3.998016211163552e-120,0.060343404
133,1.066226851712278e-120,0.0608005509999999
134,3.769018101149902e-121,0.0612576979999999
135,3.6409634047403477e-121,0.061714845
136,3.18675738374282e-121,0.062171992
137,1.8221138299430318e-121,0.062629139
138,0.0,0.063086286
139,0.0,0.063543433
140,0.0,0.06400058
141,0.0,0.064457727
142,0.0,0.064914874
143,0.0,0.065372021
144,3.983391673050171e-26,0.065829168
145,1.939139140218021e-24,0.066286315
146,1.471785001007071e-23,0.066743462
147,6.465130217275136e-23,0.067200609
148,2.2092481697415e-22,0.067657756
149,6.523412241170255e-22,0.068114903
150,1.76325866940599e-21,0.06857205
151,4.485812426042527e-21,0.069029197
152,1.090983568510251e-20,0.069486344
153,2.5614755220126922e-20,0.069943491
154,5.843283936480762e-20,0.070400638
155,1.300846207769369e-19,0.070857785
156,2.834924086815562e-19,0.071314932
157,6.061511315422926e-19,0.071772079
158,1.273722039710415e-18,0.072229226
159,2.633796074780656e-18,0.072686373
160,5.364679439667841e-18,0.07314352
161,1.07725662871271e-17,0.0736006669999999
162,2.134159596220728e-17,0.074057814
163,4.1738435834839755e-17,0.074514961
164,8.063206538544734e-17,0.074972108
165,1.539611874796085e-16,0.075429255
166,2.907598146908483e-16,0.075886402
167,5.434853364282927e-16,0.076343549
168,1.006243486832506e-15,0.076800696
169,1.846812526263564e-15,0.077257843
170,3.362659581531821e-15,0.07771499
171,6.0783643674372706e-15,0.078172137
172,1.0913915272771741e-14,0.078629284
173,1.947341955488419e-14,0.079086431
174,3.4532793202548104e-14,0.079543578
175,6.085059128911303e-14,0.0800007249999999
176,1.064825974642055e-13,0.080457872
177,1.848551654157757e-13,0.080915019
178,3.1795854938587e-13,0.081372166
179,5.412221658418901e-13,0.081829313
180,9.109100888966297e-13,0.08228646
181,1.5152502474585649e-12,0.082743607
182,2.4911034862009518e-12,0.083200754
183,4.049394771383039e-12,0.083657901
184,6.513531875364779e-12,0.084115048
185,1.037602487070278e-11,0.084572195
186,1.6382515956580848e-11,0.085029342
187,2.565326558275019e-11,0.085486489
188,3.985831462186208e-11,0.085943636
189,6.146991805592449e-11,0.0864007829999999
190,9.412158150866503e-11,0.08685793
191,1.431146632745071e-10,0.087315077
192,2.1612780077590847e-10,0.087772224
193,3.2420598977770745e-10,0.088229371
194,4.831227284164978e-10,0.088686518
195,7.152498560772916e-10,0.089143665
196,1.052096834093783e-09,0.089600812
197,1.537738563335896e-09,0.090057959
198,2.233407048006627e-09,0.090515106
199,3.223596624382056e-09,0.090972253
200,4.62412607139659e-09,0.0914293999999999
201,6.592696063172947e-09,0.091886547
202,9.34261898014702e-09,0.092343694
203,1.316054192040126e-08,0.092800841
204,1.8429153978810513e-08,0.093257988
205,2.565607084590463e-08,0.093715135
206,3.551029920132959e-08,0.094172282
207,4.886793758767014e-08,0.094629429
208,6.686900062427105e-08,0.095086576
209,9.098756128373067e-08,0.095543723
210,1.231176925460256e-07,0.09600087
211,1.656779504326678e-07,0.096458017
212,2.217374232649127e-07,0.096915164
213,2.951666134889562e-07,0.097372311
214,3.908166201371846e-07,0.0978294579999999
215,5.147302211448369e-07,0.098286605
216,6.74388501421546e-07,0.098743752
217,8.789966005781442e-07,0.099200899
218,1.139812165892032e-06,0.099658046
219,1.470518900669377e-06,0.100115193
220,1.887647455155251e-06,0.10057234
221,2.411046871155952e-06,0.101029487
222,3.064405372818707e-06,0.101486634
223,3.875820250638519e-06,0.101943781
224,4.878414422922984e-06,0.102400928
225,6.110995827145108e-06,0.102858075
226,7.618752666659839e-06,0.103315222
227,9.45397936349128e-06,0.103772369
228,1.167681371183332e-05,0.104229516
229,1.435596730117005e-05,0.104686663
230,1.756946129473264e-05,0.10514381
231,2.140531723589959e-05,0.105600957
232,2.596219057294894e-05,0.106058104
233,3.134992371445831e-05,0.106515251
234,3.768999136168593e-05,0.106972398
235,4.511581027419369e-05,0.107429545
236,5.377288254434594e-05,0.107886692
237,6.381879232650132e-05,0.108343839
238,7.54228321577303e-05,0.108800986
239,8.876550356548103e-05,0.109258133
240,0.0001040377527432,0.10971528
241,0.0001214398688803,0.110172427
242,0.0001411800700745,0.110629574
243,0.0001634727754317,0.111086721
244,0.0001885365665681,0.111543868
245,0.0002165918318907,0.112001015
246,0.0002478581012883,0.112458162
247,0.0002825511137912,0.112915309
248,0.0003208800536374,0.113372456
249,0.0003630430922347,0.113829603
250,0.0004092246622299,0.11428675
251,0.000459591882793,0.114743897
252,0.0005142909798136,0.115201044
253,0.0005734426777558,0.115658191
254,0.0006371394915916,0.116115338
255,0.0007054404064162,0.116572485
256,0.0007783738564649,0.117029632
257,0.0008559309347847,0.117486779
258,0.0009380619570218,0.117943926
259,0.0010246741831971,0.118401073
260,0.0011156258888332,0.11885822
261,0.0012107486106092,0.119315367
262,0.0013098253571766,0.119772514
263,0.0014125939765486,0.120229661
264,0.0015187432984678,0.120686808
265,0.0016279419900368,0.121143955
266,0.0017398122166068,0.121601102
267,0.0018539527591996,0.122058249
268,0.0019699286810834,0.122515396
269,0.0020872971872171,0.122972543
270,0.0022055705696037,0.12342969
271,0.0023242584650242,0.123886837
272,0.0024428430668792,0.124343984
273,0.002560794838602,0.124801131
274,0.0026775836303372,0.125258278
275,0.0027926860620172,0.125715425
276,0.002905643293725,0.126172572
277,0.0030160461462845,0.126629719
278,0.0031233107000898,0.127086866
279,0.0032271897900799,0.127544013
280,0.0033271816944093,0.12800116
281,0.0034231242042304,0.128458307
282,0.0035146515855567,0.128915454
283,0.0036012207565887,0.129372601
284,0.0036826959416391,0.129829748
285,0.0037591552988874,0.130286895
286,0.0038305421352422,0.130744042
287,0.0038964572934391,0.131201189
288,0.0039566016496456,0.131658336
289,0.0040108474393001,0.132115483
290,0.0040596171013168,0.13257263
291,0.0041030896219683,0.133029777
292,0.0041414028725336,0.133486924
293,0.0041748437243416,0.133944071
294,0.0042035816615889,0.134401218
295,0.0042275255310367,0.134858365
296,0.0042465151991612,0.135315512
297,0.00426043903964,0.135772659
298,0.0042695289992203,0.136229806
299,0.0042741117558337,0.136686953
300,0.0042747104845208,0.1371441
301,0.0042718180275426,0.137601247
302,0.0042660654854209,0.138058394
303,0.0042579290475003,0.138515541
304,0.0042475721403696,0.138972688
305,0.00423477889883,0.139429835
306,0.0042192915027165,0.139886982
307,0.0042009779990651,0.140344129
308,0.0041801170694323,0.140801276
309,0.0041570908880861,0.141258423
310,0.0041323762942267,0.14171557
311,0.0041063503470937,0.142172717
312,0.0040793102316186,0.142629864
313,0.0040515492599748,0.143087011
314,0.0040233639677667,0.143544158
315,0.0039947824875271,0.144001305
316,0.0039658816773796,0.144458452
317,0.0039366897773758,0.144915599
318,0.00390723204398,0.145372746
319,0.003877517288576,0.145829893
320,0.003847621018548,0.14628704
321,0.0038175662512631,0.146744187
322,0.0037873314132135,0.147201334
323,0.0037568633834118,0.147658481
324,0.0037260897547505,0.148115628
325,0.0036950505690247,0.148572775
326,0.0036638504365111,0.149029922
327,0.0036327720593765,0.149487069
328,0.0036019884752335,0.149944216
329,0.0035716756267393,0.150401363
330,0.0035419360065212,0.15085851
331,0.0035128143931291,0.151315657
332,0.0034843524099065,0.151772804
333,0.0034565495872396,0.152229951
334,0.003429348094071,0.152687098
335,0.0034025752440212,0.153144245
336,0.0033759862629157,0.153601392
337,0.0033493620353616,0.154058539
338,0.0033226543605398,0.154515686
339,0.0032957608058424,0.154972833
340,0.0032687518196778,0.15542998
341,0.0032417957287393,0.155887127
342,0.0032150510326616,0.156344274
343,0.0031886879408947,0.156801421
344,0.0031628021805896,0.157258568
345,0.0031373790967631,0.157715715
346,0.003112413064171,0.158172862
347,0.0030878088901617,0.158630009
348,0.0030635105463692,0.159087156
