,mass_fraction,time
0,0.0,0.0
1,4.477330771865847e-249,8.22864e-05
2,5.653897321666166e-255,0.0001645728
3,6.236228938664125e-260,0.0002468592
4,2.795294669663372e-265,0.0003291456
5,1.5698713772968878e-236,0.000411432
6,1.002365931496524e-231,0.0004937184
7,2.402381124355529e-231,0.0005760048
8,6.825542948933155e-233,0.0006582912
9,9.349790785857601e-232,0.0007405776
10,5.631973769937908e-235,0.000822864
11,2.7224688995165967e-229,0.0009051504
12,3.433696731761452e-228,0.0009874368
13,3.1834714568239167e-226,0.0010697232
14,7.1850240271051325e-236,0.0011520096
15,4.7715419277635096e-226,0.001234296
16,3.074858327823924e-224,0.0013165824
17,1.44804206725513e-222,0.0013988688
18,3.4211869754749004e-240,0.0014811552
19,1.56309912281925e-219,0.0015634416
20,3.237526054945389e-219,0.001645728
21,1.364669278054561e-218,0.0017280144
22,4.333632658992162e-218,0.0018103008
23,1.012322575399723e-217,0.0018925872
24,1.942071233766047e-217,0.0019748736
25,3.1727546971352138e-217,0.00205716
26,3.5688321006947328e-217,0.0021394464
27,1.905516684601905e-216,0.0022217328
28,1.660754530255895e-216,0.0023040192
29,9.960565792091333e-216,0.0023863056
30,3.3127405135346786e-216,0.002468592
31,1.167329089147425e-213,0.0025508784
32,4.867057541667672e-213,0.0026331648
33,1.369216126590818e-211,0.0027154512
34,1.4550351912184268e-212,0.0027977376
35,6.20170799700148e-211,0.002880024
36,7.607197878573226e-210,0.0029623104
37,2.889381656142613e-209,0.0030445968
38,3.363942680598549e-209,0.0031268832
39,5.755899286787595e-209,0.0032091696
40,1.616782433659373e-208,0.003291456
41,1.080124139230653e-208,0.0033737424
42,8.402968555523183e-208,0.0034560288
43,3.1695638220436153e-209,0.0035383152
44,8.134944978551295e-208,0.0036206016
45,4.613870674472282e-209,0.003702888
46,4.2183364034881043e-209,0.0037851744
47,3.8311046372300497e-209,0.0038674608
48,3.503199304506657e-209,0.0039497472
49,3.221076311350507e-209,0.0040320336
50,3.0664567093341796e-209,0.00411432
51,4.354551966461423e-209,0.0041966064
52,1.859608691085977e-208,0.0042788928
53,7.355326644930395e-208,0.0043611792
54,4.043040306053371e-208,0.0044434656
55,3.0966365541586617e-207,0.004525752
56,1.082723434256073e-206,0.0046080384
57,5.879954269255932e-206,0.0046903248
58,2.4581249731663028e-206,0.0047726112
59,1.1439662227625839e-206,0.0048548976
60,1.273874128837699e-206,0.004937184
61,1.720673416862256e-206,0.0050194704
62,2.197802567720823e-206,0.0051017568
63,2.85068343079975e-206,0.0051840432
64,3.2936233881184767e-206,0.0052663296
65,3.783899625458854e-206,0.005348616
66,3.492175210097914e-206,0.0054309024
67,5.718901268407603e-206,0.0055131888
68,1.420818635056467e-205,0.0055954752
69,9.050862639713242e-206,0.0056777616
70,3.169463722308768e-205,0.005760048
71,1.365702978883987e-204,0.0058423344
72,2.155010985121443e-204,0.0059246208
73,4.774445672725031e-204,0.0060069072
74,1.24701693701161e-203,0.0060891936
75,2.5683841218293746e-203,0.00617148
76,7.345428754596995e-203,0.0062537664
77,2.0413458912945272e-202,0.0063360528
78,2.760933394406915e-202,0.0064183392
79,2.6921620368454383e-202,0.0065006256
80,8.205916369579079e-202,0.006582912
81,2.127612431247922e-203,0.0066651984
82,2.02738292803489e-203,0.0067474848
83,1.9337415677853017e-203,0.0068297712
84,1.8447186533155478e-203,0.0069120576
85,1.760051988134645e-203,0.006994344
86,1.6793616952401268e-203,0.0070766304
87,1.602248995062417e-203,0.0071589168
88,1.528546137987056e-203,0.0072412032
89,2.0090059189200468e-203,0.0073234896
90,3.434123527643248e-203,0.007405776
91,5.463269118073e-203,0.0074880624
92,6.874898845607344e-203,0.0075703488
93,7.570333602240238e-203,0.0076526352
94,6.000277794534669e-198,0.0077349216
95,2.873638796318332e-198,0.007817208
