0 0 0
1 0 0.000200002
2 3.801497974728711e-161 0.000400004
3 1.678456063184873e-150 0.0006000059999999999
4 2.504334738412645e-137 0.0008000079999999999
5 1.375532125465587e-133 0.00100001
6 1.114779101379283e-130 0.001200012
7 1.465981145704502e-133 0.001400014
8 1.643990266598797e-128 0.001600016
9 2.0518064581702e-127 0.001800018
10 5.365868679191875e-123 0.00200002
11 3.243930062632483e-124 0.002200022
12 3.795226774512352e-126 0.002400024
13 1.370662050421772e-126 0.002600026
14 8.713788587191339e-124 0.002800028
15 2.709043883157986e-121 0.00300003
16 2.05888350933433e-119 0.003200032
17 1.016461880778835e-119 0.003400034
18 1.061457238593673e-117 0.003600036
19 2.216205513636442e-116 0.003800038
20 5.078240227936356e-115 0.00400004
21 1.246193637848035e-111 0.004200042
22 1.007268639563641e-109 0.004400044
23 4.945988044147289e-109 0.004600046
24 2.011929072420587e-108 0.004800048
25 7.182169697253651e-108 0.00500005
26 3.135295310004079e-108 0.005200052
27 1.781284520669515e-107 0.005400054
28 9.798507294732629e-107 0.005600056
29 3.295042330889016e-106 0.005800058
30 6.053874363647781e-106 0.00600006
31 6.47985075690531e-106 0.006200062
32 3.029613934584353e-106 0.006400064
33 9.882604211235378e-107 0.006600066
34 1.996320892884106e-109 0.006800068
35 2.024249600596872e-108 0.00700007
36 1.659347284552155e-107 0.007200072
37 2.345062258041153e-106 0.007400074
38 1.250907910351173e-105 0.007600076
39 6.098476216667046e-105 0.007800078
40 2.403480498288998e-104 0.00800008
41 4.146285176253281e-104 0.008200081999999999
42 7.045599239796854e-104 0.008400083999999999
43 1.768951794700251e-103 0.008600085999999998
44 3.887633490847424e-103 0.008800087999999999
45 7.472864717914286e-103 0.009000089999999999
46 1.457573590525661e-104 0.009200091999999998
47 4.183520137389341e-108 0.009400093999999999
48 2.603266496424336e-112 0.009600095999999999
49 9.034855339807849e-115 0.009800097999999998
50 2.364338799966801e-118 0.0100001
51 1.093271182598011e-120 0.010200102
52 3.139694732952319e-122 0.010400104
53 6.823958700314524e-129 0.010600106
54 7.95045476456809e-132 0.010800108
55 2.258192215453213e-130 0.01100011
56 8.96510457213075e-126 0.011200112
57 7.358445940674953e-125 0.011400114
58 1.891837911184322e-124 0.011600116
59 3.243229421595054e-124 0.011800118
60 3.404898023690078e-124 0.01200012
61 1.058798037331894e-127 0.012200122
62 6.15536150729458e-128 0.012400124
63 0 0.012600126
64 0 0.012800128
65 0 0.01300013
66 0 0.013200132
67 0 0.013400134
68 9.448403952668241e-115 0.013600136
69 2.43102384960523e-123 0.013800138
70 3.354206151862588e-109 0.01400014
71 3.531855169376857e-108 0.014200142
72 3.039584340478868e-107 0.014400144
73 8.43763276613547e-106 0.014600146
74 3.90383580784906e-105 0.014800148
75 1.365978710904382e-104 0.01500015
76 6.631466073418212e-104 0.015200152
77 2.786122789376322e-103 0.015400154
78 9.333771216056595e-103 0.015600156
79 3.048405792090638e-102 0.015800158
80 1.102373444732877e-101 0.01600016
81 3.778997317260092e-101 0.016200162
82 1.161691353345252e-100 0.016400164
83 3.428125406797708e-100 0.016600166
84 1.066481806280589e-99 0.016800168
85 3.327051454587882e-99 0.01700017
86 9.819819946515557e-99 0.017200172
87 2.744773954190612e-98 0.017400174
88 7.837783902062601e-98 0.017600176
89 1.923792963570172e-97 0.017800178
90 4.768122090496116e-99 0.01800018
91 3.878056847205702e-101 0.018200182
92 1.631750595673989e-101 0.018400184
93 1.666932368401452e-101 0.018600186
94 3.391549243602899e-112 0.018800188
95 1.148392747076189e-112 0.01900019
96 0 0.019200192
97 0 0.019400194
98 0 0.019600196
99 0 0.019800198
100 0 0.0200002
101 0 0.020200202
102 0 0.020400204
103 0 0.020600206
104 0 0.020800208
105 0 0.02100021
106 0 0.021200212
107 0 0.021400214
108 0 0.021600216
109 0 0.021800218
